edge_id,idx,loss05,iou05,loss10,iou10,sum
0.0,0.0,0.2564791440963745,0.5919227004051208,0.268716812133789,0.5765776038169861,852
0.0,2.0,0.1890570521354675,0.6821687817573547,0.224431574344635,0.633598804473877,853
0.0,3.0,0.5855642557144165,0.2618895471096039,0.5932910442352295,0.2558062374591827,215
0.0,4.0,0.3070452213287353,0.53044593334198,0.2506875395774841,0.5993852615356445,545
0.0,5.0,0.4428474307060241,0.3880535960197449,0.1601423621177673,0.7256097793579102,76
0.0,6.0,1.0,0.0013869649264961,1.0,0.0014430014416575,373
0.0,7.0,0.3814423084259033,0.4481742978096008,0.419920265674591,0.4089727699756622,629
0.0,8.0,0.392027735710144,0.4372158944606781,0.3641394376754761,0.4666160345077514,368
0.0,9.0,1.0,0.00207468890585,1.0,0.00207468890585,274
0.0,10.0,0.1501734256744384,0.7390919327735901,0.1666898131370544,0.7144963145256042,500
0.0,12.0,1.0,0.0007385524222627,1.0,0.0007385524222627,750
0.0,15.0,1.0,0.0008904719725251,1.0,0.0008904719725251,603
0.0,17.0,0.3001848459243774,0.5385005474090576,0.3042423129081726,0.5337295532226562,586
0.0,18.0,0.4328078627586365,0.3962559103965759,0.3748549818992615,0.4551358819007873,422
0.0,21.0,0.349613606929779,0.4821660220623016,0.5101282596588135,0.324751079082489,883
0.0,22.0,0.2459878325462341,0.6055057644844055,0.2536548376083374,0.5956941843032837,371
0.0,24.0,0.3176078200340271,0.5183719992637634,0.4974527359008789,0.3363185822963714,307
0.0,28.0,1.0,0.00103305792436,1.0,0.00103305792436,504
0.0,30.0,0.3294410705566406,0.5046848058700562,0.2549338340759277,0.593998908996582,500
0.0,31.0,0.2536290884017944,0.5955858826637268,0.2577488422393799,0.5903947353363037,736
0.0,33.0,0.1572969555854797,0.7283859252929688,0.1466501951217651,0.7444287538528442,499
0.0,35.0,0.1738786101341247,0.7039518356323242,0.1780178546905517,0.6979866027832031,634
0.0,39.0,0.2412702441215515,0.6115094423294067,0.2434343695640564,0.6087069511413574,619
0.0,40.0,0.271073043346405,0.5737539529800415,0.2925121784210205,0.5476767420768738,685
0.0,42.0,0.2124605178833007,0.6498210430145264,0.2017242312431335,0.6645603179931641,472
0.0,43.0,0.2349705696105957,0.6196667551994324,0.2461297512054443,0.6051749587059021,932
0.0,44.0,0.2077119946479797,0.6561751961708069,0.2382010221481323,0.6154179573059082,967
0.0,45.0,0.1941017508506775,0.6750601530075073,0.2227311730384826,0.635861873626709,849
0.0,49.0,0.170034110546112,0.7095236778259277,0.1821089386940002,0.6920768618583679,662
0.0,51.0,0.1501532196998596,0.7390572428703308,0.1695570349693298,0.7102231383323669,681
0.0,52.0,0.1775938272476196,0.6985784769058228,0.2205981016159057,0.638795018196106,615
0.0,55.0,0.1483485698699951,0.7417596578598022,0.2339006066322326,0.6210663318634033,902
0.0,59.0,0.3593968152999878,0.4729356169700622,0.3731343150138855,0.4582043588161468,146
0.0,62.0,0.5594366788864136,0.282823234796524,0.5766366720199585,0.2688357234001159,386
0.0,63.0,0.3020323514938354,0.5363066792488098,0.1907204389572143,0.6798152327537537,802
0.0,64.0,0.2873260974884033,0.5539003610610962,0.3908740282058716,0.4382230937480926,683
0.0,65.0,0.1690744757652282,0.7111388444900513,0.1617649793624878,0.7219000458717346,319
0.0,66.0,0.2208337783813476,0.6384170055389404,0.1892635822296142,0.6819043755531311,692
0.0,67.0,1.0,0.0029498524963855,1.0,0.0029498524963855,156
0.0,71.0,0.2519596219062805,0.597662091255188,0.244441270828247,0.6073294878005981,861
0.0,73.0,0.1794788241386413,0.6957926750183105,0.1666542887687683,0.7144302725791931,1011
0.0,78.0,0.7676007151603699,0.1319782584905624,0.4327759742736816,0.396217793226242,893
